conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1776603910406283478,Sat Apr 06 13:36:59 +0000 2024,0,Gara gara tu kalimat zonasi orang tua ngomong semua skola sama aja. Kontol lah kalo sama smua ga akan anaknya nangis nangis ga keterima karna ga ad alumni. Sampe lulus aku dendam sama sistem ini dan sama pembuatnya serta sodara yang seenaknya ngomong kayak gtu,1776605020999262282,,itsjrooms,in,rant,0,0,0,https://x.com/itsjrooms/status/1776605020999262282,1308804470042628097,itsjrooms
1776598557375562008,Sat Apr 06 13:11:18 +0000 2024,0,karena walopun sistem zonasi tetep diurutkan berdasarkan nilai ASPD sementara yg diurutkan berdasarkan jarak pake sistem radius dan kuotanya dikit bgt 5% saja. belum lagi ada jalur prestasi. itulah kenapa fav di diy tep jd fav,1776598557375562008,,,in,,0,1,0,https://x.com/heyalcyon/status/1776598557375562008,1605502106,heyalcyon
1776582979499835591,Sat Apr 06 12:59:11 +0000 2024,0,@carmendeilla lebih ke gajelasan sistem kita sekarang kalau zonasi benar-benar di tegaskan maka snbp harus di hapus tpi dengan snbp masih ada zonasi ini cmn ngebebanin murid2nya. disini kyknya sender ga cmn kesel snbp tpi lebih ke kesel kesempatan masuk univ ini ga rata pdhl zonasi itu,1776595508712137172,,carmendeilla,in,muffin lover - multifandom,0,1,0,https://x.com/kyanosaurus/status/1776595508712137172,1014830279720964096,kyanosaurus
1776577139720220969,Sat Apr 06 11:46:12 +0000 2024,0,ya bener tetep berlian kl dibungkus plastik. Kl misal kena debu panas hujan ya bakal rusak jg. Same as kayak murid mungkin dia punya potensi bagus tp kalo tempat buat ngembangin potensi dia dibatasi ya bakal sia². Menurutku dripada dibikin sistem zonasi -,1776577141838377182,,ususmulet,in,,0,1,0,https://x.com/ususmulet/status/1776577141838377182,1553369547948048386,ususmulet
1776532293919932554,Sat Apr 06 08:47:59 +0000 2024,0,Ngaranku meh nanggo zonasi zonasi o mesti ttp ono seleksi (asal menutup kouta). Katakanlah yg zonasi kouta 100 orang trs yg daftar 150+ otomatis kan mesti diseleksi lagi pake variabel lain. Tapi apakah pendidikan dengan sistem zonasi ke arah pemerataan? Jawabannya.... semoga.,1776532293919932554,,,in,,0,0,0,https://x.com/raaawlll/status/1776532293919932554,2873464895,raaawlll
1776242335866913216,Sat Apr 06 07:53:32 +0000 2024,0,@ohbisadiganti bingung jg esensinya sistem zonasi ini apa,1776518591229391164,,ohbisadiganti,in,,0,0,0,https://x.com/ccexxr/status/1776518591229391164,1304674756357058561,ccexxr
1776503516749869238,Sat Apr 06 06:53:38 +0000 2024,0,emang sistem paling tai tuh ZONASI. meratakan sekolah biar gaada favorit tapi snm ngeliat dr alumni tahun sebelumnya ya menang sma favorit lah wkwkwk,1776503516749869238,,,in,📺: rehat dulu kuliah kntol,0,0,2,https://x.com/rhapsoday/status/1776503516749869238,1210641959166996481,rhapsoday
1776489383119761485,Sat Apr 06 05:57:29 +0000 2024,1,NAHHH KAN EMG SISTEM ZONASI MACAM EEK pemerataan apaann??? pemerataan tai monyet,1776489383119761485,,,in,aisenodni,0,0,0,https://x.com/hadupusing/status/1776489383119761485,1244521897334910977,hadupusing
1776242335866913216,Sat Apr 06 05:55:51 +0000 2024,2,@holaholea @ohbisadiganti @chaoticyiya YASHHHHH!!! padahal ga harus lewat jalur zonasi banyak juga kok temen dr padma teladan delyot yg emg dr jalur prestasi atau misal mau juga bisa pake jalur afirmasi....tp ya harus kuat aja sekolah di ketiga sma itu karena memang sistem pembelajarannya oke bgt.....,1776488971452952991,,holaholea,in,"Yogyakarta, Indonesia",0,0,0,https://x.com/studydumptweet/status/1776488971452952991,1643645766806949888,studydumptweet
1776488963408290063,Sat Apr 06 05:55:49 +0000 2024,0,gua korban sistem zonasi kalo mau meratakan trus masih pake indeks sekolah buat menentukan yang lolos snbp buat apa? trus gimana nasib anak yang berprestasi harus terpaksa sekolah yang tidak favorit bahkan alumni kampus top ptn sedikit bahkan gaada,1776488963408290063,,,in,dnss; rl thingy,0,1,0,https://x.com/antihatees/status/1776488963408290063,1710777969852235776,antihatees
1776442516474368503,Sat Apr 06 02:51:15 +0000 2024,0,setuju dulu pas gue masuk sma udh ada sistem zonasi tp ternyata gue ga keterima di sma yg deket rumah (2km an dr rumah) alhasil masuk sekolah yg 10km lebih dari rumah wkwkwk tiap hari pp,1776442516474368503,,,in,pale blue dot,0,0,0,https://x.com/acenamiasa/status/1776442516474368503,1231501302812700672,acenamiasa
1776242335866913216,Sat Apr 06 02:37:01 +0000 2024,7,@ohbisadiganti Sebenarnya gapapa SNBP masih ada dgn sistem zonasi asal variabel alumni dihilangkan. Soalnya itu cukup ngaruh. Alumni yg banyak dan berprestasi di kampus menjadikannya sebagai nilai lebih,1776438934765285663,,ohbisadiganti,in,,0,1,0,https://x.com/Andibonk/status/1776438934765285663,98043612,Andibonk
1776438111633051727,Sat Apr 06 02:33:45 +0000 2024,0,zonasi emang ga efektif dari dulu apalagi dengan disandingkan sistem top sekolah gitu wkwkw,1776438111633051727,,,in,gravity falls,0,0,0,https://x.com/jirosemaryne/status/1776438111633051727,1496690665362964485,jirosemaryne
1776427558760010149,Sat Apr 06 01:51:49 +0000 2024,0,Sistem zonasi tu sistem yg paling gak mikir dulu imo sarana pendidikan aja gak merata yang ada malah anak2 di daerah tertentu malah ga mendapat pendidikan yang memadai ,1776427558760010149,,,in,somewhere,0,3,0,https://x.com/mner_o002/status/1776427558760010149,985324516359286784,mner_o002
1776425458533560611,Sat Apr 06 01:43:28 +0000 2024,0,Wakak terjadi juga bwat smanti Smansa smandel mereka paling banyak keterima di ptn top. Sementara yang lainnya 0. Sistem zonasi itu bullshit minimal hilangin pandang alumni dan top 1000 skola sama ratain guru guru di seluruh skola. No akre skalian biar rata,1776425458533560611,,,in,rant,0,1,0,https://x.com/itsjrooms/status/1776425458533560611,1308804470042628097,itsjrooms
1776414977026609416,Sat Apr 06 01:01:49 +0000 2024,2,YAKAAN aku juga selalu mikir gini mau sistem zonasi tapi tetep aja ketika snm sekolah-sekolah yang favorit tetep lebih dipertimbangkan sm univ dan banyak yg lolos. ya wajar aja kalo jd banyak yg menghalalkan segala cara buat tetep masuk sekolah favorit:),1776414977026609416,,,in,,0,0,0,https://x.com/adulthink/status/1776414977026609416,1707419064891801600,adulthink
1776242335866913216,Sat Apr 06 00:50:25 +0000 2024,54,@ohbisadiganti jalur zonasi pun masuknya pake nilai aspd dan rata yang masuk sana juga nilainya udah tinggi. Dan sistem sekolah sama guru gurunya juga beda nder itu juga ngaruh banget. makanya kaya gak ada beda antara zonasi apa enggak.,1776412107271246133,,ohbisadiganti,in,,0,1,2,https://x.com/hyuckfllsun_/status/1776412107271246133,1019810029258469376,hyuckfllsun_
1776220078725566837,Fri Apr 05 12:07:21 +0000 2024,0,Tp aku tu capek kl bersih2 rmh belakang krn dulunya rumahku itu kos2an jd kamarnya bnyk dan skrg kosong. Mau di kos in lagi juga skrg sistem sekolahnya zonasi gada yg jauh2. Kl ga dibersihin jd gudang,1776220078725566837,,,in,,0,0,0,https://x.com/neverpositif/status/1776220078725566837,260112927,neverpositif
1776096655709991121,Fri Apr 05 04:48:48 +0000 2024,1,@DedynurPalakka @jokowi Setelah 5 tahun jkw melakukan prioritas pembangunan sarana prasarana untuk pemerataan. (sekolah maupun negara). Kemudian pada periode kedua mulai ketahap berikutnya yaitu mixing. (Di sekolah menggunakan sistem zonasi).,1776109711643058565,,kdrn_phobia,in,"Kota Semarang, Jawa Tengah",0,1,0,https://x.com/kdrn_phobia/status/1776109711643058565,86537989,kdrn_phobia
1774574769196945659,Fri Apr 05 02:40:55 +0000 2024,0,@DokterTifa Betul ini menteri yg paling menyulitkan dan membawa kemunduran. Apa yg salah dg pramuka. Sistem zonasi tdk ada positif nya sama sekali malah kualitas pendidikan makin hancur saja.,1776077528119275765,,DokterTifa,in,,0,0,0,https://x.com/revelazy/status/1776077528119275765,1688041393305108480,revelazy
1775913246249373835,Thu Apr 04 15:48:07 +0000 2024,0,5 Kecamatan di Kota Semarang Ini Tak Punya SMA Negeri Siswa Rugi dengan Sistem Zonasi saat PPDB? #ppdb #zonasi #semarang #smanegeri #kecamatan https://t.co/QyRlfu99xB,1775913246249373835,,,in,,0,0,0,https://x.com/hendras79127758/status/1775913246249373835,1427103474060185602,hendras79127758
1775853132175770105,Thu Apr 04 11:49:15 +0000 2024,0,Urus sistem zonasi dulu deh pak.. sistem nya agak laen,1775853132175770105,,,in,"ÜT: -7.260014,112.733427",0,1,0,https://x.com/nina_alisha/status/1775853132175770105,69792542,nina_alisha
1775807368288510060,Thu Apr 04 09:24:49 +0000 2024,3,@cuppkiissesstt Tuhan kasih berbagai jalan buat mencapai sesuatu kamu ga harus berpatokan sama satu jalur aja. Aku paham perasaan sedih kamu. Dulu aku juga kecewa ga bisa masuk SMA yg aku impikan (gegara sistem zonasi). But I made it?? Artinya kamu juga bisa ngeraih cita-cita kamu!,1775816787105628665,,crimecoree,in,Free Palestine!,0,1,1,https://x.com/crimecoree/status/1775816787105628665,1491333825691291648,crimecoree
1775696129738539492,Thu Apr 04 03:12:24 +0000 2024,0,@langitan99 Wah saya belum sampai kesana. Semoga inget untuk cari literasi. . Ada juga wacana merubah sistem zonasi. Kelak akan jadi perdebatan seru juga perubahan sistem zonasi ini.,1775723063138796027,,langitan99,in,"Kota Semarang, Jawa Tengah",0,0,0,https://x.com/kdrn_phobia/status/1775723063138796027,86537989,kdrn_phobia
1775445951634985285,Thu Apr 04 00:17:42 +0000 2024,0,@KompasTV sistem zonasi tuh yang perlu dikaji ulang,1775679097496363363,,KompasTV,in,"Surakarta, Jawa Tengah",0,0,0,https://x.com/dukiessa/status/1775679097496363363,1691187648,dukiessa
1796313138423587022,Thu May 30 22:50:00 +0000 2024,0,DPRD Kota Cirebon Minta Pengawasan PPDB Sistem Zonasi 2024 Diperketat https://t.co/4d3hfeGXfz #PPDB2024 #Ciayumajakuning #Cirebon,1796313138423587022,,,in,Under the SUN,0,0,0,https://x.com/Sudastika/status/1796313138423587022,341158195,Sudastika
1796168994874912818,Thu May 30 13:17:14 +0000 2024,0,gue sebel bgt sistem zonasi ini udah bener pake nilai UN/ujian disekolah kaya tes. ini adek gue mau sekolah jadi mumet urusannya,1796168994874912818,,,in,,0,0,0,https://x.com/aphrosites/status/1796168994874912818,1258818325481578496,aphrosites
1796165938552910316,Thu May 30 13:05:05 +0000 2024,0,Cermati Perubahan Kebijakan pada Aturan PPDB Sistem Zonasi 2024 https://t.co/4Ni3vpi3Mj,1796165938552910316,,,in,Indonesia,0,0,1,https://x.com/kompasiana/status/1796165938552910316,23786106,kompasiana
1796124218385379732,Thu May 30 10:28:43 +0000 2024,0,@favoojekey aamiin bgttt walaupun agak takut jg sihh disini itunya sistem zonasi kan ,1796126588507189724,,favoojekey,in,21 & i'm a tks. ,0,1,0,https://x.com/taejungrn/status/1796126588507189724,1064154183207542785,taejungrn
1796068955087331344,Thu May 30 06:39:42 +0000 2024,0,Kenapa sih harus ada sistem zonasi Mz Nadiem?,1796068955087331344,,,in,"Tangerang, Indonesia",0,0,0,https://x.com/selviadwira/status/1796068955087331344,74465741,selviadwira
1796024358558679314,Thu May 30 03:42:30 +0000 2024,0,Sistem pendidikan di negeri konoha.. Setujukah kalian kl sistem zonasi dihapus Zonasi bs dijadikan celah oknum utk jual beli kursi bahkan diskolah negeri..gmn nasib siswa yg jarak na antara jauh-tidak(nanggung).. @Kemdikbud_RI Lihat video omaga! #TikTok https://t.co/qjJ5zWxawk,1796024358558679314,,,in,Indonesia,0,0,0,https://x.com/TuangWae/status/1796024358558679314,1683276762778836993,TuangWae
1795672816068776293,Wed May 29 22:40:44 +0000 2024,0,@ARSIPAJA sekolah saja sistem zonasi.. masa ini gak zonasi juga... maksudnya jadi kades aja dulu,1795948419225407774,,ARSIPAJA,in,banyuwangi,0,0,0,https://x.com/alf_iyan/status/1795948419225407774,66208269,alf_iyan
1795710360689033688,Wed May 29 06:54:47 +0000 2024,0,Pejabat Gubernur Jawa Tengah Nana Sudjana mendorong pemerataan kualitas sekolah untuk mendukung suksesnya sistem zonasi pada Penerimaan Peserta Didik Baru (PPDB) SMA/ SMK di wilayahnya. https://t.co/RK6zjUOqxy,1795710360689033688,,,in,Jakarta - Indonesia,0,0,0,https://x.com/mediaindonesia/status/1795710360689033688,68930552,mediaindonesia
1795701378352021521,Wed May 29 06:19:05 +0000 2024,0,Penjabat Gubernur Jawa Tengah Nana Sudjana mendorong pemerataan kualitas sekolah untuk mendukung suksesnya sistem zonasi pada PPDB SMA/SMK. https://t.co/LizB2yIpMo #PemprovJateng #PPDBSMASMK #JawaTengah,1795701378352021521,,,in,Surabaya,0,0,0,https://x.com/ngopibareng_id/status/1795701378352021521,1291246080269545472,ngopibareng_id
1795640110467477629,Wed May 29 02:15:38 +0000 2024,1,Mengajar kelas yang heterogen tingkat kecerdasan muridnya itu lebih sulit daripada mengajar di kelas yang siswanya cerdas semua atau bodoh semua. Yang bikin sistem zonasi nggak tahu cara dan rasanya mengajar. https://t.co/dGx837Lqiy https://t.co/d3cfZBwDP3,1795640110467477629,https://pbs.twimg.com/media/GOtlKgtaYAA9Vp6.jpg,,in,,0,0,0,https://x.com/amatbejo_/status/1795640110467477629,1431943911749029891,amatbejo_
1795460657422454906,Tue May 28 14:22:33 +0000 2024,0,Yang diubah itu mindset muridnya pak bukan pedagang yg mengalah gak jualan rokok dekat sekolah blm tentu jg dgn adanya sistem zonasi ini murid sekolah berhenti beli rokok @Jokowi @KemenkesRI @Kemenperin @KemnakerRI #TolakPasalTembakauRPPKesehatan https://t.co/rYEFjhrZY3,1795460657422454906,,,in,,0,0,0,https://x.com/chococober/status/1795460657422454906,1747599631217991680,chococober
1795460249211838488,Tue May 28 14:20:56 +0000 2024,0,emang pasal ini sangat meresahkan kaya gini bahkan sampai merugikan umkm karna sistem zonasi. kita sangat menolak pasal tembakau @Kemenperin @KemnakerRI @Kemenkes_RI #TolakPasalTembakauRPPKesehatan https://t.co/HMA0ZqiOAV,1795460249211838488,,,in,Indonesia,0,0,0,https://x.com/ayasoraya413/status/1795460249211838488,1745083664579403776,ayasoraya413
1795460149806821724,Tue May 28 14:20:32 +0000 2024,0,Tetep aja gak ada bedanya mau pake sistem zonasi atau gak pedagang tetap merugi mending batalin aja pasal tembakau di RPP UU Kesehatan @Jokowi @KemenkesRI @Kemenperin @KemnakerRI #TolakPasalTembakauRPPKesehatan https://t.co/rMkDtExQQF,1795460149806821724,,,in,,0,0,0,https://x.com/naevyes_/status/1795460149806821724,1751203362228592640,naevyes_
1795402096302489651,Tue May 28 10:29:51 +0000 2024,0,Komisi III DPRD Kota Cirebon Sebut Sistem Zonasi Perlu Diawasi Ketat https://t.co/telxeGeXpg,1795402096302489651,,,in,"Kota Cirebon, Jawa Barat",0,0,0,https://x.com/klikaktual/status/1795402096302489651,1448974998782156802,klikaktual
1795372971445592105,Tue May 28 08:34:07 +0000 2024,0,Ineu Purwadewi Soroti Sistem PPDB Zonasi di Provinsi Jawa Barat https://t.co/BNSlbIvFZK,1795372971445592105,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/GesuriID/status/1795372971445592105,584835300,GesuriID
1795335247229489448,Tue May 28 06:04:13 +0000 2024,0,nadiem udh resmi ngehapus kenaikan ukt buat mahasiswa tp pls sebagai org yg hidup di lingkungan tenaga pendidik itu sistem zonasi hapus aja,1795335247229489448,,,in,🏁,0,0,0,https://x.com/seoieeive/status/1795335247229489448,1277853545115443200,seoieeive
1794644688328364168,Sun May 26 08:20:11 +0000 2024,0,ternyata sekolah sma gue dulu masih jadi yg favorit setelah adanya zonasi. Padahal mah jaman aing sekolah itu sekolahan MOS aja sampe 2x wajib pramuka tiap jumat. selama masa jadi kelas X upacara tross! masih ada gak ya sistem kek gitu?,1794644688328364168,,,in,paradise,0,0,0,https://x.com/wcahyadi_/status/1794644688328364168,43559788,wcahyadi_
1794609992429158807,Sun May 26 06:02:19 +0000 2024,0,Tp skrng sulit krn sistem zonasi apalagi di domku yg terkenal itu2 aja,1794609992429158807,,,in,Indonesia,0,0,0,https://x.com/gatawdehcpk/status/1794609992429158807,1208819278826262528,gatawdehcpk
1794089065052004656,Sat May 25 23:24:13 +0000 2024,0,@CNNIndonesia Yuk nadiem bisa yuk turun yuk. Dari dulu bikin kebijakan ga becus bgt. Hal yang urgent untuk diurusin malah ga diurus. Bolak balik gonta ganti kurikulum. Sistem zonasi yg makin ribet sampe urusan seragam aja pake diubah-ubah. Biar apaa. Biar keliatan kerja? Jatohnya ga guna,1794509808810520980,,CNNIndonesia,in,,0,0,0,https://x.com/clouudyy26/status/1794509808810520980,1619867715090681856,clouudyy26
1794315718294643118,Sat May 25 12:14:38 +0000 2024,6,@nctzenbase sangarnya jeno pake sistem zonasi ya,1794341301758087545,,nctzenbase,in,jeno's,0,0,0,https://x.com/terjaehyunism/status/1794341301758087545,726042068296982528,terjaehyunism
1793875913031180595,Sat May 25 09:26:58 +0000 2024,0,@Muhammad_nsyam @ufuffufff @fsapradana No Sekolah di Jogja membtsi penerimaan pelajar dr luar Jogja. Itu dimulai jauh sblm adanya sistem zonasi. Tujuannya biar subsidi pendidikan diterima warganya sendiri. Btw ipm jogja di atas Jabodetabek ya,1794299107521265975,,kyeongnama,in,"Yogyakarta, Indonesia",0,0,0,https://x.com/mocky456/status/1794299107521265975,550647291,mocky456
1794268620853542974,Sat May 25 07:56:09 +0000 2024,1,@SimbokeSarah Nopo urunan mawon mbok damel numbas? Muhadjir bikin sistem zonasi yg mnyusahkn anak sklh. Anak sklh SMP di prbatasn Kediri - Mlg rmhny msuk Kab. Kediri kl ditarik grs lurus dkt ke SMP di wil Kab. Malang tp jlnny muter hrs sklh di Kab Mlg. Yg ini mlh nyurh ngutang.,1794276253626949756,,SimbokeSarah,in,"Paramaribo, Suriname",0,1,0,https://x.com/otisram/status/1794276253626949756,60516929,otisram
1794104239528030250,Fri May 24 20:32:38 +0000 2024,2,sistem zonasi ini ga banget asli bener gue yang dulunya mau masuk salah satu sma jadi gabisa anjr. trs mana banyak lagi temen gue yg katrol nilai waktu smp anjr https://t.co/ErRoPpyVR1,1794104239528030250,https://pbs.twimg.com/media/GOXwSu6XgAA0C8J.jpg,,in,,0,0,0,https://x.com/shadclubs/status/1794104239528030250,1380482000272781315,shadclubs
1794020508222251077,Fri May 24 14:59:55 +0000 2024,11,grgr sistem zonasi makin byk deh anak sma yg dititipin wkwkkw good job nadiem makarim emg dasarnya temen lu pejabat semua kan,1794020508222251077,,,in,,2,0,1,https://x.com/hannnefk/status/1794020508222251077,1311975598068174848,hannnefk
1794013822807896564,Fri May 24 14:33:21 +0000 2024,0,Bener deh zonasi initu buat ribet pedagang aja blm tentu jg dgn adanya sistem zonasi ini murid sekolah berhenti beli rokok kan @Jokowi @KemenkesRI @Kemenperin @KemnakerRI #TolakPasalTembakauRPPKesehatan https://t.co/398PwkDZwP,1794013822807896564,,,in,,0,0,0,https://x.com/rayyanka321/status/1794013822807896564,1645905035568750592,rayyanka321
1794013341540876430,Fri May 24 14:31:26 +0000 2024,0,Nek tiap kelurahan ono SMP dan SMA/K Negeri ngono . Sistem Zonasi berlaku ora paman?,1794013341540876430,,,in,"Sleman, Indonesia",0,0,0,https://x.com/alfianriskip/status/1794013341540876430,98780074,alfianriskip
1794012348610748673,Fri May 24 14:27:29 +0000 2024,0,Makin kesini makin ribet aja nih pasal tembakau yang dirugikan pedagang lagi dengan adanya sistem zonasi ini @Jokowi @KemenkesRI @Kemenperin @KemnakerRI #TolakPasalTembakauRPPKesehatan https://t.co/Ttr6labFLh,1794012348610748673,,,in,,0,0,0,https://x.com/chickywn/status/1794012348610748673,1735117929388363776,chickywn
1794006075320184988,Fri May 24 14:02:34 +0000 2024,0,mohon jadi pertimbangan pak apalagi sistem zonasi steril sejauh 200m loh sangat mendiskriminasi pendagang sekali @Jokowi @KemenkesRI @Kemenperin @KemnakerRI #TolakPasalTembakauRPPKesehatan https://t.co/ub8HFhM7VI,1794006075320184988,,,in,Indonesia,0,0,0,https://x.com/forkyeoms/status/1794006075320184988,1153661584641630209,forkyeoms
1793492100769849726,Fri May 24 02:29:34 +0000 2024,0,@trusnted @kitiesoftie @tanyakanrl hal ghaibnya nerapin sistem zonasi ,1793831679251132653,,,in,전원우,0,0,0,https://x.com/sc_cherry88/status/1793831679251132653,1774222720865329152,sc_cherry88
1793107542182342826,Thu May 23 13:36:58 +0000 2024,0,@jogmfs Bayar ukt sendiri daftarin adek sekolah SD sistem zonasi,1793637246400381346,,jogmfs,in,,0,0,0,https://x.com/dandaniraa/status/1793637246400381346,793309249535352832,dandaniraa
1793601182847676431,Thu May 23 13:18:19 +0000 2024,3,@RaniKancana Iya. Ppdb sistem zonasi itu scara teori bagus cm kita blm siap dari segi kualitas &amp; infrastruktur. Jml sekolah masih blm merata. Terlalu dipaksakan akhire semangat berkompetisi anak2 hilang,1793632552152187156,,RaniKancana,in,"Sidoarjo, Indonesia",0,1,1,https://x.com/nardie_bonek/status/1793632552152187156,2889370938,nardie_bonek
1793628356652814365,Thu May 23 13:01:38 +0000 2024,0,Aneh banget deh padahal cuma jualan rokok ajaloh kok pake sistem zonasi segala @Jokowi @KemenkesRI @Kemenperin @KemnakerRI #TolakPasalTembakauRPPKesehatan https://t.co/B8Ms40Ldyb,1793628356652814365,,,in,,0,0,0,https://x.com/saljuhh/status/1793628356652814365,1762792243952549888,saljuhh
1793626807331344582,Thu May 23 12:55:29 +0000 2024,0,Pak sistem zonasi ini memberatkan banget buat para pedagang sebaiknya dipikirkan lagi deh dan dicari solusi lain yg tdk merugikan satu pihak @Jokowi @KemenkesRI @Kemenperin @KemnakerRI #TolakPasalTembakauRPPKesehatan https://t.co/9bL9BS7TS7,1793626807331344582,,,in,,0,0,0,https://x.com/naevyes_/status/1793626807331344582,1751203362228592640,naevyes_
1793626318237811183,Thu May 23 12:53:32 +0000 2024,0,Ngapain sih pake sistem zonasi segala pak inikan cuma dagang rokok aja hadehh lagi-lagi pedagang yg dirugikan @Jokowi @KemenkesRI @Kemenperin @KemnakerRI #TolakPasalTembakauRPPKesehatan https://t.co/4cnaOwWoY5,1793626318237811183,,,in,,0,0,0,https://x.com/jiji_jingga/status/1793626318237811183,1760859523018100736,jiji_jingga
1793624378883621293,Thu May 23 12:45:50 +0000 2024,0,Batalkan saja pak RPP UU kesehatan ini kenapa harus ada sistem zonasi steril sih pak? byk pedagang kecil yg akan di rugikan. @Jokowi @Kemenperin @KemnakerRI @Kemenkes_RI #TolakPasalTembakauRPPKesehatan https://t.co/wnKbDHfUgq penjualan-rokok-dalam-rpp-kesehatan-dikaji-ulang,1793624378883621293,,,in,,0,0,0,https://x.com/ginaputri93/status/1793624378883621293,1766125833645907968,ginaputri93
1792525168369439009,Thu May 23 12:20:49 +0000 2024,0,@projectm_org peningkatan pendidikan sementara Indonesia malah melakukan sebaliknya. Pada tahun 2019 aja Indonesia justru menghapus sistem UN dan menggantikan sistem PPDB menjadi sebagian besar zonasi. Menurutku ya zonasi ini justru malah menurunkan mutu siswa/i loh dulu siswa/i harus-,1793618083464315238,,AlwiSholakhudin,in,"Jombang, Indonesia",0,1,0,https://x.com/AlwiSholakhudin/status/1793618083464315238,1533369036893204481,AlwiSholakhudin
1793602436592201799,Thu May 23 11:18:39 +0000 2024,0,PPDB 2024 SMP Pinggiran di Jombang Cemas Muridnya Tak Bakal DIterima Karena Sistem Zonasi SMA Negeri https://t.co/DWpItA0B4m,1793602436592201799,,,in,Jl dr Setiabudi No. 23 Jombang,0,0,0,https://x.com/radarjombang/status/1793602436592201799,1064703018392727552,radarjombang
1793553072817684929,Thu May 23 08:02:29 +0000 2024,0,Zonasi dan UKT ini perusak sistem pendidikan. Orang2 mau sekolah menjadi susah!!,1793553072817684929,,,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/bangepo24/status/1793553072817684929,1611632978349920258,bangepo24
1793533643140534576,Thu May 23 06:45:17 +0000 2024,0,Ternyata susah juga nyari sekolah pakai sistem zonasi. Mau ke negeri tetep saja kalah sama org dalam ,1793533643140534576,,,in,,0,0,0,https://x.com/ritaw1ns/status/1793533643140534576,1724555853456719872,ritaw1ns
1793213817746600204,Thu May 23 05:28:40 +0000 2024,1,@meisjemetdparel @FauAnwar @anasurbaningrum @nadiemmakarim Itu yg bahan tanda tanya. Jangan kan masalah perkuliahan setiap tahun org tua murid ribut dengan sistem zonasi SMP - SMA aja dia ga bisa merubah kebijakan. Emang presiden ga sama sekali pernah nonton tv apa yahh ???,1793514361044234487,,meisjemetdparel,in,"Bogor Selatan, Indonesia",0,1,0,https://x.com/Rien_ajah/status/1793514361044234487,1529337336504655872,Rien_ajah
1793490031946211384,Thu May 23 03:51:59 +0000 2024,0,Anggota DPRD Kota Makassar Hamzah Hamid menyoroti kekurangan infrastruktur sekolah yang dapat menghambat implementasi sistem zonasi pendidikan. https://t.co/tkHGDYD2TG,1793490031946211384,,,in,,0,0,0,https://x.com/heralddotID/status/1793490031946211384,1698580133068865536,heralddotID
1793309251731165340,Thu May 23 03:47:04 +0000 2024,0,@convomf lagi menyayangkan sistem zonasi yang bikin gue gagal masuk ke kedua sma favorit gue padahal dulu udah susah payah sekolah di smp favorit biar nem gue aman dan bisa masuk ke sma favorit jadi ambis bisa nembus ke ptn fav juga. ,1793488791812133359,,convomf,in,"go away, you aren't chuuya!",0,0,0,https://x.com/hfaien/status/1793488791812133359,1556632223809384448,hfaien
1793434349263810849,Thu May 23 00:13:22 +0000 2024,0,@studyytaa bener lagi apalagi dr sistem zonasi udah ngawur ,1793435015705186782,,studyytaa,in,,0,0,0,https://x.com/feminihe/status/1793435015705186782,1785643697369141248,feminihe
1792947626679136685,Thu May 23 00:01:15 +0000 2024,0,@NenkMonica Sistem Zonasi juga ide dia takut gak ada yg mau jadi ojol,1793431965766701167,,NenkMonica,in,,0,0,0,https://x.com/CNdesooo82912/status/1793431965766701167,1665656667030298624,CNdesooo82912
1792847774905667612,Wed May 22 22:59:26 +0000 2024,0,@ideakreasi2 @madHink Memangnya tanpa sistem zonasi siswa titipan nggak ada? Jangan menilai zonasi secara nggak adil gitulah. Misinya bagus agar semua sekolah favorit. Tinggal didukung modal guru dan sarpras merata aja.,1793416409374224463,,ideakreasi2,in,Rajabasa | Bandarlampung,0,1,0,https://x.com/KopBam/status/1793416409374224463,72699754,KopBam
1792790208272044047,Wed May 22 17:41:47 +0000 2024,0,@roan_gylberth Dari sistem zonasi dah lawak ini orag. Herannya kok masih disimpen aj. Banyak org yg lbh pinter copot aja ni bocah,1793336467864895628,,roan_gylberth,in,,0,0,0,https://x.com/juragan_baskom/status/1793336467864895628,1080428474265817089,juragan_baskom
1792872969536237649,Wed May 22 17:18:14 +0000 2024,0,@chvioly @sbmptnfess Ehhh iya anjir gara2 sistem zonasi gembel itu aku tdk masuk sma favorit. Lebih keselnya lg snbp ttp liat dr sekolah nya??? Wtfff mennnn ga usah ada zonasi aja sekalian,1793330541594661336,,chvioly,in,,0,0,0,https://x.com/NanaZeyenk/status/1793330541594661336,1206114482189000704,NanaZeyenk
1792866678507987355,Wed May 22 17:11:48 +0000 2024,0,@sbmptnfess Otak bisnis wkwkwk sumpah ancrit gw msh kesel karena sistem zonasi yg gajelas,1793328923180519737,,sbmptnfess,in,,0,0,0,https://x.com/NanaZeyenk/status/1793328923180519737,1206114482189000704,NanaZeyenk
